text,label,label_text,global_label,task_id
tell me if you are a human or a computer,117,are_you_a_bot,5,7
are you ai or a real person please,117,are_you_a_bot,5,7
are you a bot or a real person,117,are_you_a_bot,5,7
i need to know if you are a bot,117,are_you_a_bot,5,7
are you a person in real life or programmed ai,117,are_you_a_bot,5,7
are you really a human,117,are_you_a_bot,5,7
i'm looking for a roundtrip flight from koa to mgj for june to july,63,book_flight,9,4
i want to book a flight from hawaii to new york on july 8th and returning on july 10th,63,book_flight,9,4
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week,63,book_flight,9,4
i am wanting you to book me a flight from houston to miami on united airlines,63,book_flight,9,4
find me a flight from ft lauderdale to houston on southwest,63,book_flight,9,4
book a flight from sacremento to tampa two weeks from now and returning a month after,63,book_flight,9,4
purchase a flight from boise to sacramento on sunday and returning on wednesday,63,book_flight,9,4
"book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019",63,book_flight,9,4
would you give me available flights out of dallas to miami on june 8 for under $340,63,book_flight,9,4
cheapest fare for flight from tehran to new york on august 1 with return on august 20,63,book_flight,9,4
"i need to get a flight out of my local airport to england on monday, the 23rd for under a grand",63,book_flight,9,4
would you book me a flight to miami from dallas on southwest airlines,63,book_flight,9,4
i need a flight from nyc to paris with delta,63,book_flight,9,4
i need you to get me a flight booked from houston to miami on united airlines,63,book_flight,9,4
i'd like a flight from laguardia to orlando on southwest for under $400,63,book_flight,9,4
are there any flights out of la to chicago on march 3rd for under $500,63,book_flight,9,4
"buy tickets for a flight from nyc to la on march 1, returning on march 5",63,book_flight,9,4
book a flight from seattle to dallas-fort worth on april the 1st and returning on april 5th,63,book_flight,9,4
i need to get a flight out of tampa to chicago in a month for under $123,63,book_flight,9,4
i need to get a flight out of lax to dia on the 16th for under four hundred,63,book_flight,9,4
can you book me a room in new york city from april 2 through april 8,116,book_hotel,10,6
are there any good hotels in salem,116,book_hotel,10,6
can you find me a decent hotel in denver,116,book_hotel,10,6
how about any bookings in new york city from april 2 through april 8,116,book_hotel,10,6
help me find a hotel in that has good reviews in columbus,116,book_hotel,10,6
are there any openings in new york city from april 2 through april 8,116,book_hotel,10,6
book me a room on november 11 to 15 in cali,116,book_hotel,10,6
i need a hotel booked in denver near the museum from friday to saturday,116,book_hotel,10,6
i'm going to need a hotel in tampa near ybor city for march 23rd through the 28th,116,book_hotel,10,6
help me find a well reviewed hotel in dallas,116,book_hotel,10,6
check if there's a hotel room that can receive 10 people in tampa from this friday for a week,116,book_hotel,10,6
is there a room big enough for 10 people from monday to tuesday in manhattan,116,book_hotel,10,6
which hotels in evans have good reviews,116,book_hotel,10,6
find me a place to stay in cali november 11 to 15,116,book_hotel,10,6
create a reservation novemeber 11 to 15 in cali,116,book_hotel,10,6
what's a good hotel to stay at in chicago,116,book_hotel,10,6
"please book a hotel in ny, close to brooklyn, on the 25th to 30th",116,book_hotel,10,6
find a hotel with great reviews in san francisco,116,book_hotel,10,6
need a place to crash in elizabeth near the refinery from june 4th until the 9th,116,book_hotel,10,6
look up hotels with positive reviews in new york city,116,book_hotel,10,6
what is the square root of 1 million,138,calculator,11,7
can you tell me what is 18 percent of $2500,138,calculator,11,7
what is 1785 minus 334 minus 87 plus 374 minus 400 plus 17,138,calculator,11,7
what is 213 times 3,138,calculator,11,7
what is 562 times 400,138,calculator,11,7
can you tell me what 30% off 279 is,138,calculator,11,7
what is 1 fifth times 2 fifths,138,calculator,11,7
what is 250 times 118 times 9,138,calculator,11,7
what is the square root of 144,138,calculator,11,7
what is 10 + 10,138,calculator,11,7
what is 8 factorial,138,calculator,11,7
please add 456 and 781 for me,138,calculator,11,7
subtract 100 from 12,138,calculator,11,7
how much is 50 plus 756,138,calculator,11,7
what is the sum of 8 + 3,138,calculator,11,7
what is 90908 divided by 30890,138,calculator,11,7
can you calculate 18 divided by 45,138,calculator,11,7
what is 20+ 5,138,calculator,11,7
what is 606 divided by 5,138,calculator,11,7
please help with my math,138,calculator,11,7
how is my calendar looking for may 6th,60,calendar,12,7
what's on my calendar for march 01,60,calendar,12,7
what is showing on my calendar for the 17th of march,60,calendar,12,7
tell what is showing on my calendar for the 17th of march,60,calendar,12,7
check my calendar to see if an event called final exams exists,60,calendar,12,7
what do i have to do on january 1st,60,calendar,12,7
i have what to do on wednesday,60,calendar,12,7
i must know what is currently on my calendar for friday the 1st,60,calendar,12,7
i wanna know what is currently on my calendar for friday the 1st,60,calendar,12,7
does my calendar include an event called shana's baby shower,60,calendar,12,7
are there any events on my calendar for january 1st,60,calendar,12,7
what is there on january 1st on my calendar,60,calendar,12,7
what do i have scheduled for february 28th,60,calendar,12,7
what time is my haircut on wednesday,60,calendar,12,7
read my calendar events,60,calendar,12,7
tell me what is on my calendar for april 1,60,calendar,12,7
check my calendar for 30th birthday party,60,calendar,12,7
are there any events on my calendar for march 2nd,60,calendar,12,7
what is on my schedule for the day of march 5th,60,calendar,12,7
what do i have scheduled on 3/15,60,calendar,12,7
remove the may 11 event called baby shower from my calendar,105,calendar_update,13,7
i need a clear calendar for april 15,105,calendar_update,13,7
put a reminder on the calendar to buy a gun on march 1st,105,calendar_update,13,7
go ahead and delete the doctor appointment i have scheduled for monday,105,calendar_update,13,7
take my dinner plans off my calendar for tomorrow,105,calendar_update,13,7
please remove an event from this calendar,105,calendar_update,13,7
add jake's birthday party for friday at 5,105,calendar_update,13,7
clear my calendar for tomorrow,105,calendar_update,13,7
add my birthday to my calendar for next month on the 5th,105,calendar_update,13,7
can you get rid of my trip to the zoo from my calendar on march 1st,105,calendar_update,13,7
i need to edit this event out of my calendar,105,calendar_update,13,7
add a vet appointment for 5 pm on saturday,105,calendar_update,13,7
please scratch my march 1st meeting off my calendar,105,calendar_update,13,7
i have to add farm trip to my calendar for friday,105,calendar_update,13,7
i need trip to the zoo on the calendar for june 4,105,calendar_update,13,7
make not of my appointment for tomorrow on my calendar,105,calendar_update,13,7
please put taco night on the house calendar date of january 6,105,calendar_update,13,7
please put annie's baby shower on march 30 in my calendar,105,calendar_update,13,7
please add lunch and catch up with lisa on friday to my calendar,105,calendar_update,13,7
i must add farm trip to my calendar for friday,105,calendar_update,13,7
what's the calorie count for tuna casserole,135,calories,14,4
please tell me the total calories a single serving of chocolate ice cream is expected to contain,135,calories,14,4
what is the calorie content of a small bag of lay's potato chips,135,calories,14,4
how many calories are in cheerios,135,calories,14,4
how many calories are in chocolate ice cream,135,calories,14,4
what's the number of calories in a pepsi,135,calories,14,4
i need to know the number of calories on average in a handful of pistachios,135,calories,14,4
are there a lot of calories in muffins,135,calories,14,4
i want the calorie content for a banana,135,calories,14,4
how many calories are in a honey bun,135,calories,14,4
what's the calorie content for fried eggs,135,calories,14,4
what is the calorie going to be if i'm eating cereal,135,calories,14,4
calorie count of cheetos,135,calories,14,4
i need to know the calorie content in a piece of pepperoni pizza,135,calories,14,4
do cheetos have a lot of calories,135,calories,14,4
"in one cookie, how many calories would i find",135,calories,14,4
what's the calorie info for 2 cups of regular chex mix,135,calories,14,4
what's the amount of calories in a cheesy omelette,135,calories,14,4
how many calories are there in a scoop of chocolate ice cream,135,calories,14,4
how many calories are in a can of coke,135,calories,14,4
please cancel that last command,147,cancel,15,6
"what you are doing is not actually helpful, please cancel the action",147,cancel,15,6
i want you to stop your present action,147,cancel,15,6
shut up!,147,cancel,15,6
"actually, cancel that command",147,cancel,15,6
can you cancel what you were doing,147,cancel,15,6
i want you to quit the action,147,cancel,15,6
"ai, shut up",147,cancel,15,6
scratch,147,cancel,15,6
"actually, cancel that",147,cancel,15,6
please cancel the input,147,cancel,15,6
cancel that last thing,147,cancel,15,6
discontinue your current task,147,cancel,15,6
abort the current action,147,cancel,15,6
discontinue please,147,cancel,15,6
please stop,147,cancel,15,6
cancel current process,147,cancel,15,6
halt that immediately,147,cancel,15,6
"cancel my last request, i know the answer",147,cancel,15,6
don't do this process,147,cancel,15,6
call the restaurant and cancel my reservation,67,cancel_reservation,16,2
"hello, i need to cancel tonight's reservation for dinner",67,cancel_reservation,16,2
please cancel the table for two at burger king,67,cancel_reservation,16,2
"i don't need my reservation, cancel it",67,cancel_reservation,16,2
please cancel my reservation for chris at brio,67,cancel_reservation,16,2
just trash the reservation i made please,67,cancel_reservation,16,2
can you cancel my reservation tonight for chris at smith and wollensky,67,cancel_reservation,16,2
get rid of my 4 pm reservation at the steakhouse please,67,cancel_reservation,16,2
cancel my reservation for chris at jp field's,67,cancel_reservation,16,2
"i made a reservation for chris at tony's, please cancel it",67,cancel_reservation,16,2
please cancel the reservation at zephers for joe and myself right now,67,cancel_reservation,16,2
the reservation i placed is not needed anymore,67,cancel_reservation,16,2
scrap that dinner reservation,67,cancel_reservation,16,2
can you undo the reservation,67,cancel_reservation,16,2
please cancel my dinner reservation for tuesday,67,cancel_reservation,16,2
i no longer need the reservation for 20 at ihop,67,cancel_reservation,16,2
"cancel the dinner reservation i made, okay",67,cancel_reservation,16,2
tell the restaurant to cancel my reservation,67,cancel_reservation,16,2
i need you to cancel my reservation for smith's at 6:15,67,cancel_reservation,16,2
please cancel my 7:30 reservation for morton's,67,cancel_reservation,16,2
i need to rent a car in chicago but don't know how,40,car_rental,17,3
"i'd like to rent a limo in las vegas from may 01, 2019 to may 03, 2019",40,car_rental,17,3
will you help me reserve a rental car for my trip to dallas,40,car_rental,17,3
i'll need a rental car from 3/3 - 3/14 in vegas,40,car_rental,17,3
can you show me how to book a car rental in manitowoc,40,car_rental,17,3
is it possible for me to rent a car out of jfk airport from march 15-20,40,car_rental,17,3
"id like a car rental between january 1st to the 3rd in denver, id like a ford",40,car_rental,17,3
i want to reserve a convertible from july 2nd through july 18th for los angeles,40,car_rental,17,3
assist me in getting a car rental,40,car_rental,17,3
"in aiken, get me a rental for may 12 to may 16",40,car_rental,17,3
i will need a rental car for travel,40,car_rental,17,3
is it possible to rent a car from laguardia from tuesday to friday,40,car_rental,17,3
will car rentals be available in boston from march 2 to march 4,40,car_rental,17,3
i need a car rental for the first and fifth in denver and i'd like a subaru,40,car_rental,17,3
i need a rental car for sfo from friday to saturday,40,car_rental,17,3
can i rent a car in belgium from march 01 to march 02 and have it be a porsche,40,car_rental,17,3
i want to rent a car in boston for march 2 until march 4,40,car_rental,17,3
id like a rental car in denver colorado between january 1st and january 3rd and id like a ford if possible,40,car_rental,17,3
"can you help me book a bmw suv for march 2 to 6th, dallas texas",40,car_rental,17,3
can i get a jeep to rent in bangor from the first of the month to a week after the first,40,car_rental,17,3
why did macy's decline my card,49,card_declined,18,1
please tell me why did my card not get accepted,49,card_declined,18,1
i was at home depot trying to buy plants and my card got declined,49,card_declined,18,1
trying to buy a mug from target but my card declined,49,card_declined,18,1
how come my card was declined at rosses,49,card_declined,18,1
why was my card declined,49,card_declined,18,1
can you tell me what caused my card to get declined at starbucks this morning,49,card_declined,18,1
i need to know why my card was just declined at walgreen's,49,card_declined,18,1
i think my card was declined at wal mart and i want to know why,49,card_declined,18,1
so why was my card declined yesterday,49,card_declined,18,1
how come my card was not accepted yesterday,49,card_declined,18,1
please tell me why walgreen's wouldn't take my card,49,card_declined,18,1
so it turns out my card was declined at applebee's and i wanna know why,49,card_declined,18,1
how come starbucks declined my card when i tried to use it to pay,49,card_declined,18,1
i wish to know why my card was declined yesterday,49,card_declined,18,1
can you explain why my card was declined,49,card_declined,18,1
why was my card declined for my monthly netflix subscription payment,49,card_declined,18,1
why was my card declined yesterday,49,card_declined,18,1
tell me why my card didn't work yesterday,49,card_declined,18,1
how do i fix my card being declined,49,card_declined,18,1
what restrictions do my carry-ons need to comply with for delta,62,carry_on,19,7
i am wanting to know the carry-on restrictions for united airlines,62,carry_on,19,7
"can i carry on a garment bag, a small travel bag, and a back pack on my trip with american airlines",62,carry_on,19,7
what are the carry on rules for united,62,carry_on,19,7
are there restrictions for carry-ons on delta,62,carry_on,19,7
"if i fly on virgin to chicago, how many carry ons can i take",62,carry_on,19,7
does delta allow more than one carry on when traveling to miami,62,carry_on,19,7
i want to know the carry on policy for southwest,62,carry_on,19,7
tell me united's carry on policy,62,carry_on,19,7
do i have to pay for carry-ons on delta,62,carry_on,19,7
"if i take a flight on pan am to denver, how many carry ons are included",62,carry_on,19,7
how many carry ons will american let me take for a flight to los vegas,62,carry_on,19,7
what are the rules regarding carry-on baggage for flights on virgin airlines,62,carry_on,19,7
what are the carry-on restrictions for singapore airlines,62,carry_on,19,7
"on a flight with allegiant to orlando, how many carry ons can i take",62,carry_on,19,7
tell me the carry on rules,62,carry_on,19,7
which rules does delta have for carry on,62,carry_on,19,7
what am i allowed to carry on for american airlines,62,carry_on,19,7
what are the carry-on restrictions for southwest airlines,62,carry_on,19,7
what are the carry-on limits for flying domestically with delta,62,carry_on,19,7
"from here on, you'll be responding to the name captain black",55,change_ai_name,21,4
let me change your name to dina,55,change_ai_name,21,4
change your name to something funny,55,change_ai_name,21,4
i'm calling you rupert from now on,55,change_ai_name,21,4
i must change your name to amanda,55,change_ai_name,21,4
make a new name for the ai,55,change_ai_name,21,4
"if i may, i'd like to call you slave",55,change_ai_name,21,4
can i change your name to buttercup,55,change_ai_name,21,4
can i refer to you as mike from here on out,55,change_ai_name,21,4
"i need to change your name, do you have a new name that you like",55,change_ai_name,21,4
i hereby rename you felix,55,change_ai_name,21,4
can i start calling you chris,55,change_ai_name,21,4
please open a call to my mother,55,change_ai_name,21,4
i want to change your name,55,change_ai_name,21,4
may i start referring to you as jeff,55,change_ai_name,21,4
i wanna change your name to audrey,55,change_ai_name,21,4
change the ai name,55,change_ai_name,21,4
i want to change your name to theodore,55,change_ai_name,21,4
from now on i'm going to call you ishmael,55,change_ai_name,21,4
change the ai name to a new one,55,change_ai_name,21,4
you can call me john,144,change_user_name,24,6
my friends call me sam,144,change_user_name,24,6
can you just start calling me sir,144,change_user_name,24,6
please call me jim,144,change_user_name,24,6
i want you to call me something else,144,change_user_name,24,6
my name is steve,144,change_user_name,24,6
feel free to call me jim,144,change_user_name,24,6
please call me johnny,144,change_user_name,24,6
i need to change my username,144,change_user_name,24,6
i'd like to be called frank,144,change_user_name,24,6
they call me john,144,change_user_name,24,6
usually people refer to me as brad,144,change_user_name,24,6
please start calling me mandy,144,change_user_name,24,6
john is my name,144,change_user_name,24,6
you can just speak to me as jim,144,change_user_name,24,6
i'd like you to address me as lord snugglebottom,144,change_user_name,24,6
can you call me bobby instead of bob,144,change_user_name,24,6
i am david,144,change_user_name,24,6
i need to change my name to something else for you to call me,144,change_user_name,24,6
"hi, i'm john",144,change_user_name,24,6
turn up the speaker volume,150,change_volume,25,3
can i have my volume increased,150,change_volume,25,3
get louder,150,change_volume,25,3
would you please increase your speaker volume,150,change_volume,25,3
turn your voice box down,150,change_volume,25,3
i'd like to turn up the volume,150,change_volume,25,3
i need you to your volume,150,change_volume,25,3
raise the volume to 4 please,150,change_volume,25,3
make the volume set to 4,150,change_volume,25,3
increase volume,150,change_volume,25,3
turn volume to the number 4 setting,150,change_volume,25,3
please make sure the volume is on 4,150,change_volume,25,3
i can't hear you,150,change_volume,25,3
can you increase the speaker volume,150,change_volume,25,3
i need it louder,150,change_volume,25,3
increase the volume level to 4,150,change_volume,25,3
change the speaker volume to a louder one,150,change_volume,25,3
i want you to your volume,150,change_volume,25,3
go now and increase the volume to 4 please,150,change_volume,25,3
can i increase my volume,150,change_volume,25,3
the sauce must simmer then go in the oven but for how long,86,cook_time,27,7
what's the cooking time for the cake,86,cook_time,27,7
for how long should i bake the brownies,86,cook_time,27,7
how long to microwave a pizza,86,cook_time,27,7
how long should i boil noodles for,86,cook_time,27,7
how long is the chicken gonna take,86,cook_time,27,7
how long am i supposed to cook pork loin,86,cook_time,27,7
how long to i bake the brownies,86,cook_time,27,7
how long should i cook a glazed ham,86,cook_time,27,7
what time should i cook noodles for,86,cook_time,27,7
how long does pizza take to cook,86,cook_time,27,7
so how long do you think the chicken will take,86,cook_time,27,7
how long should i expect beef stroganoff to prepare,86,cook_time,27,7
how long should this be in the oven,86,cook_time,27,7
what's the prep time for a garden salad,86,cook_time,27,7
how long should i cook the eggs for,86,cook_time,27,7
how long do i cook chicken breast,86,cook_time,27,7
when should i take an apple pie out,86,cook_time,27,7
how long do you cook a hamburger for,86,cook_time,27,7
for how long does this need to cook,86,cook_time,27,7
"please increase my credit limit to $9,000",109,credit_limit_change,29,5
can i increase the credit limit on my maurices card,109,credit_limit_change,29,5
"i need to increase my credit limit for my visa credit card, can you assist me",109,credit_limit_change,29,5
can my credit limit on my discovery card go up,109,credit_limit_change,29,5
help increasing credit on discover card,109,credit_limit_change,29,5
"can i get my credit limit increased to $15,000",109,credit_limit_change,29,5
credit limit change,109,credit_limit_change,29,5
am i able to increase the limit on my visa card,109,credit_limit_change,29,5
is it possible to get a credit limit increase to 3000,109,credit_limit_change,29,5
can you change the limit on my credit please,109,credit_limit_change,29,5
how do i increase the limit on my visa card,109,credit_limit_change,29,5
is there a way to increase the credit limit on my american express card,109,credit_limit_change,29,5
can my limit be increased for my visa,109,credit_limit_change,29,5
can i get a higher credit limit on my amex card,109,credit_limit_change,29,5
i'd like to increase my credit limit up to four thousand,109,credit_limit_change,29,5
can i increase the credit limit for my american express card,109,credit_limit_change,29,5
how can i increase my aa credit card limit,109,credit_limit_change,29,5
i want to change my credit limit,109,credit_limit_change,29,5
is it possible to increase my credit limit to $1000,109,credit_limit_change,29,5
can i get more money on my discover card,109,credit_limit_change,29,5
what is my exact credit score,69,credit_score,30,1
can you figure out how to find my credit score,69,credit_score,30,1
i wish to know my credit rating,69,credit_score,30,1
where is my credit score,69,credit_score,30,1
find my credit score and tell it to me,69,credit_score,30,1
please get my credit score,69,credit_score,30,1
find my credit score for me,69,credit_score,30,1
clue me in on my credit score,69,credit_score,30,1
what's my credit rating,69,credit_score,30,1
can you help me find my credit score,69,credit_score,30,1
what's my credit score,69,credit_score,30,1
what kind of credit score do i have,69,credit_score,30,1
verify with me my credit score,69,credit_score,30,1
what is the number of my credit score,69,credit_score,30,1
i wanna know my credit rating now,69,credit_score,30,1
tell me my current credit rating,69,credit_score,30,1
i need my credit score,69,credit_score,30,1
i wish to know my credit score,69,credit_score,30,1
how exactly do i find my credit score,69,credit_score,30,1
what in the world is my credit rating,69,credit_score,30,1
please tell me my current gps coordinates,136,current_location,31,4
please tell me my current location,136,current_location,31,4
can you direct me where to find where i am,136,current_location,31,4
how can i locate where i am,136,current_location,31,4
i need to know my location,136,current_location,31,4
what street is this,136,current_location,31,4
please give me my gps coordinates,136,current_location,31,4
"would you find my location on the map, please",136,current_location,31,4
how can i go about finding my current location,136,current_location,31,4
i'd like to know where i am,136,current_location,31,4
how do i know where i'm at,136,current_location,31,4
how will i find my current location,136,current_location,31,4
what street am i on right now,136,current_location,31,4
please locate me on the map and show me,136,current_location,31,4
please show me where i am on a map,136,current_location,31,4
i need to find out how i know my location right now,136,current_location,31,4
bring up my location,136,current_location,31,4
can i have my current gps coordinates,136,current_location,31,4
using this map i'd like to see my exact whereabouts,136,current_location,31,4
what's my current location,136,current_location,31,4
report the card has been torn,87,damaged_card,32,1
"my card split in half, how do i report it",87,damaged_card,32,1
my card is too scratched and won't read correctly,87,damaged_card,32,1
"i creased my card today, contact the bank",87,damaged_card,32,1
my card is damaged and unusable,87,damaged_card,32,1
my card got damaged and i need to report it,87,damaged_card,32,1
"my card got melted and i need to report it, please",87,damaged_card,32,1
what should i do with an unusable and damaged card,87,damaged_card,32,1
i damaged the card; can you replace the card,87,damaged_card,32,1
the chip on my card is damaged and i need a new one,87,damaged_card,32,1
i need a new card because my dog chewed on it and now it does not work,87,damaged_card,32,1
"my card split in half, can i report it",87,damaged_card,32,1
my card broke in half and i need to report this,87,damaged_card,32,1
the magnetic strip on my card is scratched up pretty badly from overuse can i get a new one,87,damaged_card,32,1
i can't use my card because it is broken,87,damaged_card,32,1
my card fell in the toilet and now the chip does not work,87,damaged_card,32,1
my card got melted and i need to report it,87,damaged_card,32,1
my damage card will not work,87,damaged_card,32,1
"the dog chewed up my card, will you find out what it takes to get a replacement",87,damaged_card,32,1
"i can not use my card, it is damaged",87,damaged_card,32,1
what day is it,95,date,33,7
what day of the month is it today,95,date,33,7
"in 2 days, what date will it be",95,date,33,7
please tell me what date it is today,95,date,33,7
"what's the current date, month and year",95,date,33,7
tell me what day today is,95,date,33,7
i need the full date for today,95,date,33,7
tell me the date today,95,date,33,7
can you tell me today's date,95,date,33,7
what day of the week is it,95,date,33,7
tell me what date it is please,95,date,33,7
i need information on today's date,95,date,33,7
today is what date,95,date,33,7
what day is it today,95,date,33,7
what's the date 32 days from now,95,date,33,7
i'd like to know what the date is,95,date,33,7
what day is it tomorrow,95,date,33,7
"what is the date tomorrow, please",95,date,33,7
what is today,95,date,33,7
"15 days from today, what will the date be",95,date,33,7
what might the meaning of altruism be,139,definition,34,4
what is the meaning of flange,139,definition,34,4
what is the definition of valor,139,definition,34,4
definition of zesty,139,definition,34,4
what's the definition of analogy,139,definition,34,4
what is the meaning of hyperactive,139,definition,34,4
read me the definition of ajar,139,definition,34,4
i want to know what the word discomfit means,139,definition,34,4
what is meant by defense,139,definition,34,4
the definition of affiliate is,139,definition,34,4
what does altruism mean,139,definition,34,4
define zesty,139,definition,34,4
what does the word ataraxy mean,139,definition,34,4
whats the definition of transmute,139,definition,34,4
tell me the definition of the word redemption,139,definition,34,4
what's the definition of patriarchy,139,definition,34,4
define discretionary,139,definition,34,4
read me a definition for qat,139,definition,34,4
find the meaning of qat,139,definition,34,4
what is break a leg mean,139,definition,34,4
what's the quickest way to a bank,72,directions,36,3
where's the nearest gas station,72,directions,36,3
i want to see the golden gate bridge and i'm walking on 5th street right now,72,directions,36,3
i want to know how to get to statue of liberty by bus,72,directions,36,3
i need an address for the closest starbucks to home,72,directions,36,3
what's the closest mcdonalds,72,directions,36,3
i need to know where the nearest place that has mountain dew is,72,directions,36,3
"i'm at home, so where is the closest starbucks",72,directions,36,3
starbucks near me,72,directions,36,3
i want directions to the closest atm,72,directions,36,3
what's the nearest starbucks,72,directions,36,3
"where is the closest walmart to boise, idaho",72,directions,36,3
how do i get to the closest starbucks,72,directions,36,3
which bus should i take to get to the statue of liberty,72,directions,36,3
please give me directions to the nearest starbucks,72,directions,36,3
how do i get to the nearest post office,72,directions,36,3
let me know how to get to the starbucks nearby,72,directions,36,3
how can i travel by bus to the grand canyon,72,directions,36,3
"i am needing you to tell me how to get to dallas, texas, by bus",72,directions,36,3
find me the closest public bathroom,72,directions,36,3
"what is the distance to austin city limits from my hotel , the holiday inn at austin",78,distance,37,6
how long does it take to get to the sky harbor airport,78,distance,37,6
i want to know how long it is from here to the sky harbor airport,78,distance,37,6
tell the miles it will take to get to las vegas from san diego,78,distance,37,6
how long does it take to get to dallas by bus,78,distance,37,6
how far is the airport in dallas from my current location,78,distance,37,6
tell me how far i am from home in time and miles,78,distance,37,6
how long does it take to get to the park in detroit,78,distance,37,6
how long to reach my doctors office,78,distance,37,6
how long is it gonna take to get to red robin in avondale,78,distance,37,6
about how much time will it take to get to the laundry in this area,78,distance,37,6
how long will it take to drive to the kroger in westwood,78,distance,37,6
"how far is the grand canyon from my current location in phoenix, az",78,distance,37,6
where is the closest gas station,78,distance,37,6
